section,male,female,lastUpdate,date
0,18510,17674,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
10,40875,29931,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
20,35361,32761,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
30,23878,23984,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
40,20953,22311,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
50,16279,17037,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
60,11920,10677,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
70,5929,5448,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
80,2490,3167,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
90,601,1371,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
