section,male,female,lastUpdate,date
0,1,0,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
10,2,0,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
20,3,1,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
30,2,2,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
40,16,10,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
50,30,18,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
60,49,23,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
70,61,31,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
80,31,36,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
90,2,9,2020-12-07T03:57:03.947Z,2020-12-07T03:57:03.947Z
