section,male,female,lastUpdate,date
0,0,0,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
10,2,0,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
20,0,0,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
30,2,2,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
40,7,6,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
50,24,0,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
60,41,14,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
70,37,21,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
80,14,12,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
90,4,2,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
