section,male,female,lastUpdate,date
0,1,0,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
10,1,1,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
20,4,1,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
30,9,5,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
40,30,19,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
50,68,33,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
60,121,49,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
70,129,94,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
80,79,56,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
90,26,19,2021-01-03T07:10:54.753Z,2021-01-03T07:10:54.753Z
