name,amount,lastUpdate,date
hard,426,2020-08-28T08:08:31.860Z,2020-08-28T08:08:31.860Z
moderate,178,2020-08-28T08:08:31.860Z,2020-08-28T08:08:31.860Z
name,amount,lastUpdate,date
hard,426,2020-08-28T08:08:31.860Z,2020-08-28T08:08:31.860Z
moderate,178,2020-08-28T08:08:31.860Z,2020-08-28T08:08:31.860Z
