section,male,female,lastUpdate,date
0,0,0,2020-11-15T04:28:28.080Z,2020-11-15T04:28:28.080Z
10,2,0,2020-11-15T04:28:28.080Z,2020-11-15T04:28:28.080Z
20,0,1,2020-11-15T04:28:28.080Z,2020-11-15T04:28:28.080Z
30,0,0,2020-11-15T04:28:28.080Z,2020-11-15T04:28:28.080Z
40,6,3,2020-11-15T04:28:28.080Z,2020-11-15T04:28:28.080Z
50,13,6,2020-11-15T04:28:28.080Z,2020-11-15T04:28:28.080Z
60,22,6,2020-11-15T04:28:28.080Z,2020-11-15T04:28:28.080Z
70,31,15,2020-11-15T04:28:28.080Z,2020-11-15T04:28:28.080Z
80,3,8,2020-11-15T04:28:28.080Z,2020-11-15T04:28:28.080Z
90,3,3,2020-11-15T04:28:28.080Z,2020-11-15T04:28:28.080Z
