section,male,female,lastUpdate,date
0,42131,39833,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
10,73185,63284,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
20,61103,61485,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
30,43808,46114,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
40,37800,41510,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
50,28936,30771,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
60,20575,19510,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
70,10221,9928,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
80,4473,6041,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
90,1191,2535,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
