section,male,female,lastUpdate,date
0,2,1,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
10,0,1,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
20,8,11,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
30,27,18,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
40,58,36,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
50,113,59,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
60,164,83,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
70,147,113,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
80,96,98,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
90,36,37,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
