city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,107244,12231,6796,56671,129,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
בני ברק,42396,4584,2523,15703,224,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
מודיעין עילית,21736,2664,1561,9970,335,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
פתח תקווה,16573,2436,1425,18408,98,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
תל אביב - יפו,19496,2276,1334,24777,50,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
בית שמש,16908,2214,1308,9263,165,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
אשדוד,20509,2007,1261,15936,89,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
ראשון לציון,10464,1413,868,14441,58,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
חיפה,13173,1323,774,14718,49,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
חולון,10671,1319,852,11777,71,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
נתניה,12004,1204,690,11946,56,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
רחובות,8466,1106,707,9150,78,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
רמלה,6732,1096,710,6155,143,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
באר שבע,10545,1082,676,13120,55,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
ביתר עילית,11508,1005,597,3357,158,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
אלעד,10120,954,573,3501,199,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
אשקלון,7779,928,602,9297,64,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
לוד,6288,916,549,5239,115,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
רמת גן,6048,902,511,9146,60,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
קרית גת,5175,893,563,5510,151,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
בת ים,6669,830,477,7236,65,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
נתיבות,4825,749,537,3708,186,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
נצרת,7235,700,306,2684,89,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
צפת,3316,628,406,2723,173,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
קרית אתא,3432,626,402,4714,108,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
אופקים,2993,601,441,3736,179,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
ראש העין,4057,524,314,4890,81,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
אור יהודה,3273,516,320,3237,149,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
גבעת זאב,3152,475,286,1799,240,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
