section,male,female,lastUpdate,date
0,0,1,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
10,0,0,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
20,4,3,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
30,9,5,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
40,19,12,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
50,41,12,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
60,65,31,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
70,40,28,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
80,20,17,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
90,4,2,2021-02-01T19:55:34.100Z,2021-02-01T19:55:34.100Z
