name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
אוגוסטה ויקטוריה,,,1,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
שערי צדק,,86.60933685302734,96,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
אסותא אשדוד,,,24,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
בני ציון,,76.90531158447266,33,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
ברזילי,,69.33333587646484,57,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
הדסה עין כרם,,108.9068832397461,44,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
הכרמל,,67.28016662597656,21,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
הלל יפה,,70.48543548583984,30,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
המרכזי בעמק,,71.37931060791016,101,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
המשפחה הקדושה,,,0,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
הסקוטי,,116.3120574951172,1,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
השרון ק. גולדה,,70.12448120117188,14,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
וולפסון,,63.2503662109375,31,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
זיו צפת,,66.57060241699219,41,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
לניאדו,,76.3231201171875,75,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
אל מקאסד,,,0,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
מעייני הישועה,,80.51118469238281,33,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
נהריה,,74.13554382324219,56,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
סוראסקי,,98.6336441040039,103,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
סורוקה,,70.28670501708984,59,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
סנט ג'וזף,,,3,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
סנט וינסנט,,58.95522308349609,5,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
פוריה,,66.47887420654297,10,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
קפלן,,95.84837341308594,46,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
רבין ק. בילינסון,,94.37125396728516,41,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
"רמב""ם",,78.55670166015625,58,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
שיבא,,89.62025451660156,50,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
שמיר (אסף הרופא),,58.02469253540039,71,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
שניידר,,,0,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
מאיר,,71.2082290649414,41,2020-10-05T04:36:06.167Z,2020-10-05T04:36:06.167Z
