city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,83751,15041,10011,79726,162,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
בני ברק,34328,4594,3022,20112,229,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
מודיעין עילית,16511,3338,2286,12849,434,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
בית שמש,12629,2348,1675,11805,185,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
פתח תקווה,12581,2175,1315,25407,89,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
תל אביב - יפו,16181,2148,1153,38017,47,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
חיפה,10981,1972,1101,23289,72,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
אשדוד,17156,1774,1150,17667,79,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
ביתר עילית,9209,1699,1265,5103,276,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
אלעד,8017,1443,977,5412,303,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
נתניה,10001,1284,756,15876,59,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
חולון,8662,1160,694,14635,62,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
באר שבע,8774,1127,707,16983,57,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
נצרת,5985,1097,614,4662,140,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
ראשון לציון,8252,1031,658,18066,42,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
רחובות,6670,900,578,11546,65,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
רמת גן,4749,825,436,13698,56,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
אשקלון,6194,783,488,11121,55,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
רמלה,4991,720,432,6319,95,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
בת ים,5479,710,388,9366,55,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
לוד,4678,643,410,5597,84,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
קרית גת,3715,637,416,5080,111,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
צפת,2232,566,327,2991,157,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
ראש העין,3143,500,330,7694,84,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
טמרה,2985,470,285,2151,137,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
שפרעם,2982,468,238,2356,113,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
קרית אתא,2529,464,268,5794,80,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
מודיעין-מכבים-רעות,3144,450,293,8706,51,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
סח'נין,3340,423,273,2727,129,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
נתיבות,3667,423,252,3285,110,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
יבנה,2540,418,268,4356,90,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
חדרה,4048,412,251,6024,43,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
רעננה,2638,397,242,8032,53,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
