section,male,female,lastUpdate,date
0,0,1,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
10,1,2,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
20,4,2,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
30,11,11,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
40,49,23,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
50,100,45,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
60,154,79,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
70,154,115,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
80,111,96,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
90,34,54,2021-01-14T05:08:05.827Z,2021-01-14T05:08:05.827Z
