name,amount,lastUpdate,date
hard,404,2020-08-26T16:11:57.600Z,2020-08-26T16:11:57.600Z
moderate,165,2020-08-26T16:11:57.600Z,2020-08-26T16:11:57.600Z
name,amount,lastUpdate,date
hard,404,2020-08-26T16:11:57.600Z,2020-08-26T16:11:57.600Z
moderate,165,2020-08-26T16:11:57.600Z,2020-08-26T16:11:57.600Z
