date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,lastUpdate
2020-03-02T00:00:00.000Z,1,11,11,0,0,11,0,0,1304,0.00843558282208589,5632,-173,0,2020-08-26T16:11:57.600Z
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1304,0.007668711656441718,7857,-170,0,2020-08-26T16:11:57.600Z
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1304,0.009202453987730062,7012,-172,0,2020-08-26T16:11:57.600Z
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1304,0.009969325153374233,7012,-172,0,2020-08-26T16:11:57.600Z
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1304,0.01226993865030675,5177,-171,0,2020-08-26T16:11:57.600Z
2020-03-07T00:00:00.000Z,1,20,20,3,0,17,2,0,1304,0.01533742331288344,4861,-171,0,2020-08-26T16:11:57.600Z
2020-03-08T00:00:00.000Z,2,26,26,5,0,21,4,0,1304,0.01993865030674847,7330,-168,0,2020-08-26T16:11:57.600Z
2020-03-09T00:00:00.000Z,7,39,39,6,0,33,5,0,1304,0.0299079754601227,6205,-177,0,2020-08-26T16:11:57.600Z
2020-03-10T00:00:00.000Z,2,59,59,6,0,53,5,0,1304,0.04524539877300614,6021,-164,0,2020-08-26T16:11:57.600Z
2020-03-11T00:00:00.000Z,10,81,81,7,1,73,6,0,1304,0.06211656441717792,5981,-166,0,2020-08-26T16:11:57.600Z
2020-03-12T00:00:00.000Z,6,103,101,7,1,95,6,0,1304,0.0789877300613497,5983,-165,0,2020-08-26T16:11:57.600Z
2020-03-13T00:00:00.000Z,10,123,122,7,4,112,6,0,1304,0.09432515337423313,4121,-151,0,2020-08-26T16:11:57.600Z
2020-03-14T00:00:00.000Z,20,162,161,6,4,152,4,0,1304,0.1242331288343558,3692,-161,0,2020-08-26T16:11:57.600Z
2020-03-15T00:00:00.000Z,37,202,200,9,6,187,6,0,1304,0.1549079754601227,5490,-162,0,2020-08-26T16:11:57.600Z
2020-03-16T00:00:00.000Z,27,221,215,11,5,205,7,0,1304,0.169478527607362,4759,-104,0,2020-08-26T16:11:57.600Z
2020-03-17T00:00:00.000Z,46,256,256,12,6,238,7,0,1304,0.196319018404908,4338,-56,0,2020-08-26T16:11:57.600Z
2020-03-18T00:00:00.000Z,54,306,269,16,11,279,7,0,1304,0.2346625766871166,3920,44,0,2020-08-26T16:11:57.600Z
2020-03-19T00:00:00.000Z,31,295,264,21,11,263,12,0,1304,0.2262269938650307,4053,174,0,2020-08-26T16:11:57.600Z
2020-03-20T00:00:00.000Z,30,289,251,23,14,252,12,1,1304,0.2216257668711656,3207,351,0,2020-08-26T16:11:57.600Z
2020-03-21T00:00:00.000Z,35,277,274,27,21,229,15,0,1304,0.2124233128834356,2905,534,0,2020-08-26T16:11:57.600Z
2020-03-22T00:00:00.000Z,54,324,305,37,32,255,22,0,1304,0.2484662576687117,4523,750,0,2020-08-26T16:11:57.600Z
2020-03-23T00:00:00.000Z,58,352,323,42,36,274,24,0,1304,0.2699386503067485,4053,1070,0,2020-08-26T16:11:57.600Z
2020-03-24T00:00:00.000Z,82,395,343,45,48,302,26,3,1304,0.3029141104294479,3963,1463,0,2020-08-26T16:11:57.600Z
2020-03-25T00:00:00.000Z,81,413,397,49,53,311,28,1,1304,0.316717791411043,3666,1821,0,2020-08-26T16:11:57.600Z
2020-03-26T00:00:00.000Z,83,464,413,54,65,345,31,5,1304,0.3558282208588957,3925,2303,0,2020-08-26T16:11:57.600Z
2020-03-27T00:00:00.000Z,110,515,468,65,69,381,37,2,1304,0.3949386503067485,3267,2671,0,2020-08-26T16:11:57.600Z
2020-03-28T00:00:00.000Z,53,513,485,69,81,363,41,1,1304,0.3934049079754601,2834,3110,0,2020-08-26T16:11:57.600Z
2020-03-29T00:00:00.000Z,70,544,516,79,88,377,50,3,1304,0.4171779141104294,4289,3574,0,2020-08-26T16:11:57.600Z
