name,amount,lastUpdate,date
hard,417,2020-09-03T15:44:32.453Z,2020-09-03T15:44:32.453Z
moderate,138,2020-09-03T15:44:32.453Z,2020-09-03T15:44:32.453Z
name,amount,lastUpdate,date
hard,417,2020-09-03T15:44:32.453Z,2020-09-03T15:44:32.453Z
moderate,138,2020-09-03T15:44:32.453Z,2020-09-03T15:44:32.453Z
