section,male,female,lastUpdate,date
0,0,0,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
10,1,0,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
20,0,0,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
30,1,0,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
40,5,2,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
50,13,3,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
60,18,6,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
70,20,16,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
80,6,9,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
90,0,0,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
