section,male,female,lastUpdate,date
0,1,1,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
10,1,2,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
20,2,5,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
30,12,7,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
40,21,12,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
50,102,58,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
60,272,113,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
70,501,251,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
80,550,470,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
90,240,369,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
