section,male,female,lastUpdate,date
0,19116,18239,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
10,41726,30885,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
20,36306,33865,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
30,24653,24866,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
40,21613,23166,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
50,16854,17671,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
60,12354,11073,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
70,6152,5643,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
80,2577,3311,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
90,619,1424,2020-12-13T07:58:55.543Z,2020-12-13T07:58:55.543Z
