section,male,female,lastUpdate,date
0,2,3,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
10,0,0,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
20,7,11,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
30,24,16,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
40,58,39,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
50,104,43,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
60,162,81,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
70,157,122,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
80,96,107,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
90,33,42,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
