section,male,female,lastUpdate,date
0,39350,37333,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
10,69815,59786,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
20,58324,58455,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
30,41773,43946,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
40,36188,39756,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
50,27785,29574,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
60,19977,18844,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
70,9915,9578,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
80,4311,5799,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
90,1129,2445,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
