section,male,female,lastUpdate,date
0,1,2,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
10,0,0,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
20,3,3,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
30,9,5,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
40,16,12,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
50,41,11,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
60,64,23,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
70,41,32,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
80,20,15,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
90,5,4,2021-01-27T19:14:37.080Z,2021-01-27T19:14:37.080Z
