name,amount,lastUpdate,date
hard,499,2020-12-22T19:45:00.447Z,2020-12-22T19:45:00.447Z
moderate,161,2020-12-22T19:45:00.447Z,2020-12-22T19:45:00.447Z
critical,156,2020-12-22T19:45:00.447Z,2020-12-22T19:45:00.447Z
name,amount,lastUpdate,date
hard,499,2020-12-22T19:45:00.447Z,2020-12-22T19:45:00.447Z
moderate,161,2020-12-22T19:45:00.447Z,2020-12-22T19:45:00.447Z
critical,156,2020-12-22T19:45:00.447Z,2020-12-22T19:45:00.447Z
