section,male,female,lastUpdate,date
0,17447,16664,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
10,39235,28143,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
20,33519,30492,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
30,22343,22072,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
40,19557,20656,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
50,15195,15722,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
60,11056,9815,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
70,5438,4981,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
80,2344,2940,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
90,560,1284,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
