section,male,female,lastUpdate,date
0,0,0,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
10,2,1,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
20,1,2,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
30,0,2,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
40,12,11,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
50,27,17,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
60,50,22,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
70,50,33,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
80,22,24,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
90,5,12,2020-11-14T19:06:55.080Z,2020-11-14T19:06:55.080Z
