section,male,female,lastUpdate,date
0,0,1,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
10,0,2,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
20,6,2,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
30,11,6,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
40,20,11,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
50,46,18,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
60,54,31,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
70,44,29,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
80,15,20,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
90,4,1,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
