section,male,female,lastUpdate,date
0,0,1,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
10,1,6,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
20,10,8,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
30,34,22,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
40,63,33,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
50,133,64,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
60,156,96,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
70,139,98,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
80,86,97,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
90,29,32,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
