name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,87.72151947021484,105,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
יוספטל,,46.15384674072266,2,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
שמיר,,62.51403045654297,33,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
וולפסון,,67.05709838867188,22,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
זיו צפת,,73.77521514892578,23,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
הלל יפה,,73.78640747070312,30,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
נהריה,,71.92254638671875,18,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
ברזילי,,75.33333587646484,19,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
פוריה,,59.15493011474609,11,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
סוראסקי,,97.01110076904297,88,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
בני ציון,,71.82447814941406,13,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
רבין ק. בילינסון,,71.49700927734375,91,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
סורוקה,,67.38567352294922,30,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
מאיר,,75.9640121459961,46,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
קפלן,,94.04331970214844,53,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
"רמב""ם",,81.03092956542969,33,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
הכרמל,,69.52965545654297,23,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
השרון ק. גולדה,,50.62240600585938,17,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
הדסה עין כרם,,,90,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
הסקוטי,,109.7744369506836,6,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
המשפחה הקדושה,,,0,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
סנט ג'וזף,,,1,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
שערי צדק,,93.12039184570312,62,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
אל מקאסד,,,0,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
לניאדו,,75.20891571044922,127,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
אוגוסטה ויקטוריה,,,0,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
מעייני הישועה,,86.39240264892578,29,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
אסותא אשדוד,,,8,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
שניידר,,,0,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
סנט וינסנט,,39.55223846435547,6,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
המרכזי בעמק,,69.6551742553711,36,2021-02-06T18:59:46.357Z,2021-02-06T18:59:46.357Z
