section,male,female,lastUpdate,date
0,1,2,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
10,3,2,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
20,7,9,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
30,14,10,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
40,32,29,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
50,160,74,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
60,443,193,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
70,774,384,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
80,867,717,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
90,398,551,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
