name,amount,lastUpdate,date
hard,1135,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
moderate,219,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
critical,390,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
breath,321,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
name,amount,lastUpdate,date
hard,1135,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
moderate,219,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
critical,390,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
breath,321,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
