section,male,female,lastUpdate,date
0,40225,38119,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
10,70881,60851,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
20,59201,59415,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
30,42387,44624,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
40,36663,40322,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
50,28120,29965,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
60,20204,19069,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
70,10022,9704,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
80,4358,5882,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
90,1154,2472,2021-01-29T01:31:48.870Z,2021-01-29T01:31:48.870Z
