section,male,female,lastUpdate,date
0,21179,20236,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
10,44900,34520,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
20,39424,37520,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
30,27147,27690,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
40,23902,25885,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
50,18633,19547,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
60,13700,12349,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
70,6847,6288,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
80,2849,3641,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
90,681,1560,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
