section,male,female,lastUpdate,date
0,0,0,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
10,2,0,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
20,0,0,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
30,0,0,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
40,6,1,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
50,14,1,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
60,29,13,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
70,23,16,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
80,5,7,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
90,1,3,2020-12-25T04:51:25.617Z,2020-12-25T04:51:25.617Z
