section,male,female,lastUpdate,date
0,0,0,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
10,2,0,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
20,0,2,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
30,0,1,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
40,6,1,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
50,12,7,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
60,25,8,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
70,28,20,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
80,5,10,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
90,3,2,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
