name,amount,lastUpdate,date
hard,309,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
moderate,76,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
critical,134,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
name,amount,lastUpdate,date
hard,309,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
moderate,76,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
critical,134,2020-11-18T05:34:38.553Z,2020-11-18T05:34:38.553Z
