section,male,female,lastUpdate,date
0,28377,26773,2021-01-11T08:04:11.517Z,2021-01-11T08:04:11.517Z
10,56245,45284,2021-01-11T08:04:11.517Z,2021-01-11T08:04:11.517Z
20,48142,46829,2021-01-11T08:04:11.517Z,2021-01-11T08:04:11.517Z
30,33973,35150,2021-01-11T08:04:11.517Z,2021-01-11T08:04:11.517Z
40,29670,32396,2021-01-11T08:04:11.517Z,2021-01-11T08:04:11.517Z
50,22858,24289,2021-01-11T08:04:11.517Z,2021-01-11T08:04:11.517Z
60,16807,15497,2021-01-11T08:04:11.517Z,2021-01-11T08:04:11.517Z
70,8387,7776,2021-01-11T08:04:11.517Z,2021-01-11T08:04:11.517Z
80,3559,4593,2021-01-11T08:04:11.517Z,2021-01-11T08:04:11.517Z
90,921,1995,2021-01-11T08:04:11.517Z,2021-01-11T08:04:11.517Z
