date,amount,recovered,avg,sum,lastUpdate
2020-12-24T00:00:00.000Z,4052,2885,3269,392745,2021-04-21T18:05:05.053Z
2020-12-25T00:00:00.000Z,4010,2414,3442,396755,2021-04-21T18:05:05.053Z
2020-12-26T00:00:00.000Z,2659,1832,3615,399414,2021-04-21T18:05:05.053Z
2020-12-27T00:00:00.000Z,3528,4232,3726,402942,2021-04-21T18:05:05.053Z
2020-12-28T00:00:00.000Z,5519,2487,3788,408461,2021-04-21T18:05:05.053Z
2020-12-29T00:00:00.000Z,5637,2399,4026,414098,2021-04-21T18:05:05.053Z
2020-12-30T00:00:00.000Z,5868,3744,4206,419966,2021-04-21T18:05:05.053Z
2020-12-31T00:00:00.000Z,5875,4290,4467,425841,2021-04-21T18:05:05.053Z
2021-01-01T00:00:00.000Z,6023,3485,4728,431864,2021-04-21T18:05:05.053Z
2021-01-02T00:00:00.000Z,4218,2062,5015,436082,2021-04-21T18:05:05.053Z
2021-01-03T00:00:00.000Z,5230,5599,5238,441312,2021-04-21T18:05:05.053Z
2021-01-04T00:00:00.000Z,8406,3112,5481,449718,2021-04-21T18:05:05.053Z
2021-01-05T00:00:00.000Z,8237,2977,5893,457955,2021-04-21T18:05:05.053Z
2021-01-06T00:00:00.000Z,7878,4823,6265,465833,2021-04-21T18:05:05.053Z
2021-01-07T00:00:00.000Z,7646,5898,6552,473479,2021-04-21T18:05:05.053Z
2021-01-08T00:00:00.000Z,8160,4878,6805,481639,2021-04-21T18:05:05.053Z
2021-01-09T00:00:00.000Z,5158,3110,7110,486797,2021-04-21T18:05:05.053Z
2021-01-10T00:00:00.000Z,6936,8417,7245,493733,2021-04-21T18:05:05.053Z
2021-01-11T00:00:00.000Z,9713,4885,7488,503446,2021-04-21T18:05:05.053Z
2021-01-12T00:00:00.000Z,9298,4597,7675,512744,2021-04-21T18:05:05.053Z
2021-01-13T00:00:00.000Z,9471,8076,7827,522215,2021-04-21T18:05:05.053Z
2021-01-14T00:00:00.000Z,9295,9279,8054,531510,2021-04-21T18:05:05.053Z
2021-01-15T00:00:00.000Z,8429,8071,8290,539939,2021-04-21T18:05:05.053Z
2021-01-16T00:00:00.000Z,5087,4303,8328,545026,2021-04-21T18:05:05.053Z
2021-01-17T00:00:00.000Z,5648,10993,8318,550674,2021-04-21T18:05:05.053Z
2021-01-18T00:00:00.000Z,10117,6206,8134,560791,2021-04-21T18:05:05.053Z
2021-01-19T00:00:00.000Z,8623,5538,8192,569414,2021-04-21T18:05:05.053Z
2021-01-20T00:00:00.000Z,8364,8850,8095,577778,2021-04-21T18:05:05.053Z
2021-01-21T00:00:00.000Z,7273,10077,7937,585051,2021-04-21T18:05:05.053Z
2021-01-22T00:00:00.000Z,7388,8558,7648,592439,2021-04-21T18:05:05.053Z
2021-01-23T00:00:00.000Z,2449,4216,7500,594888,2021-04-21T18:05:05.053Z
2021-01-24T00:00:00.000Z,4945,10644,7123,599833,2021-04-21T18:05:05.053Z
2021-01-25T00:00:00.000Z,8730,5665,7022,608563,2021-04-21T18:05:05.053Z
2021-01-26T00:00:00.000Z,7800,5128,6824,616363,2021-04-21T18:05:05.053Z
2021-01-27T00:00:00.000Z,7727,8758,6707,624090,2021-04-21T18:05:05.053Z
2021-01-28T00:00:00.000Z,7184,9308,6616,631274,2021-04-21T18:05:05.053Z
2021-01-29T00:00:00.000Z,6760,7620,6603,638034,2021-04-21T18:05:05.053Z
2021-01-30T00:00:00.000Z,2622,3583,6513,640656,2021-04-21T18:05:05.053Z
2021-01-31T00:00:00.000Z,5226,10176,6538,645882,2021-04-21T18:05:05.053Z
2021-02-01T00:00:00.000Z,8926,5181,6578,654808,2021-04-21T18:05:05.053Z
2021-02-02T00:00:00.000Z,8029,4437,6606,662837,2021-04-21T18:05:05.053Z
2021-02-03T00:00:00.000Z,7474,8280,6639,670311,2021-04-21T18:05:05.053Z
2021-02-04T00:00:00.000Z,7252,8207,6603,677563,2021-04-21T18:05:05.053Z
2021-02-05T00:00:00.000Z,6583,7311,6612,684146,2021-04-21T18:05:05.053Z
2021-02-06T00:00:00.000Z,2657,3081,6587,686803,2021-04-21T18:05:05.053Z
2021-02-07T00:00:00.000Z,4596,9806,6592,691399,2021-04-21T18:05:05.053Z
2021-02-08T00:00:00.000Z,7839,5047,6502,699238,2021-04-21T18:05:05.053Z
2021-02-09T00:00:00.000Z,6164,4945,6347,705402,2021-04-21T18:05:05.053Z
2021-02-10T00:00:00.000Z,5676,8326,6080,711078,2021-04-21T18:05:05.053Z
2021-02-11T00:00:00.000Z,5009,8830,5823,716087,2021-04-21T18:05:05.053Z
2021-02-12T00:00:00.000Z,4662,7277,5503,720749,2021-04-21T18:05:05.053Z
2021-02-13T00:00:00.000Z,1888,3435,5229,722637,2021-04-21T18:05:05.053Z
2021-02-14T00:00:00.000Z,3483,9687,5119,726120,2021-04-21T18:05:05.053Z
2021-02-15T00:00:00.000Z,5187,4902,4960,731307,2021-04-21T18:05:05.053Z
2021-02-16T00:00:00.000Z,4568,3768,4581,735875,2021-04-21T18:05:05.053Z
2021-02-17T00:00:00.000Z,4167,6558,4353,740042,2021-04-21T18:05:05.053Z
2021-02-18T00:00:00.000Z,3332,7544,4137,743374,2021-04-21T18:05:05.053Z
2021-02-19T00:00:00.000Z,3792,5932,3898,747166,2021-04-21T18:05:05.053Z
2021-02-20T00:00:00.000Z,1255,3420,3773,748421,2021-04-21T18:05:05.053Z
2021-02-21T00:00:00.000Z,3107,7454,3683,751528,2021-04-21T18:05:05.053Z
2021-02-22T00:00:00.000Z,4809,3693,3629,756337,2021-04-21T18:05:05.053Z
2021-02-23T00:00:00.000Z,4447,3181,3575,760784,2021-04-21T18:05:05.053Z
2021-02-24T00:00:00.000Z,4374,5405,3558,765158,2021-04-21T18:05:05.053Z
2021-02-25T00:00:00.000Z,3814,5040,3588,768972,2021-04-21T18:05:05.053Z
2021-02-26T00:00:00.000Z,3813,3775,3656,772785,2021-04-21T18:05:05.053Z
2021-02-27T00:00:00.000Z,1438,1576,3659,774223,2021-04-21T18:05:05.053Z
2021-02-28T00:00:00.000Z,3070,5689,3686,777293,2021-04-21T18:05:05.053Z
2021-03-01T00:00:00.000Z,4859,2747,3680,782152,2021-04-21T18:05:05.053Z
2021-03-02T00:00:00.000Z,4378,2926,3687,786530,2021-04-21T18:05:05.053Z
2021-03-03T00:00:00.000Z,4669,4619,3678,791199,2021-04-21T18:05:05.053Z
2021-03-04T00:00:00.000Z,3659,4820,3720,794858,2021-04-21T18:05:05.053Z
2021-03-05T00:00:00.000Z,3715,4008,3698,798573,2021-04-21T18:05:05.053Z
2021-03-06T00:00:00.000Z,1878,1925,3684,800451,2021-04-21T18:05:05.053Z
2021-03-07T00:00:00.000Z,2347,5722,3746,802798,2021-04-21T18:05:05.053Z
2021-03-08T00:00:00.000Z,3784,2689,3643,806582,2021-04-21T18:05:05.053Z
2021-03-09T00:00:00.000Z,3120,2934,3490,809702,2021-04-21T18:05:05.053Z
2021-03-10T00:00:00.000Z,2833,4623,3310,812535,2021-04-21T18:05:05.053Z
2021-03-11T00:00:00.000Z,2549,5022,3048,815084,2021-04-21T18:05:05.053Z
2021-03-12T00:00:00.000Z,2414,3925,2889,817498,2021-04-21T18:05:05.053Z
2021-03-13T00:00:00.000Z,783,2046,2703,818281,2021-04-21T18:05:05.053Z
2021-03-14T00:00:00.000Z,1389,5841,2547,819670,2021-04-21T18:05:05.053Z
2021-03-15T00:00:00.000Z,2123,2669,2410,821793,2021-04-21T18:05:05.053Z
2021-03-16T00:00:00.000Z,1564,2250,2173,823357,2021-04-21T18:05:05.053Z
2021-03-17T00:00:00.000Z,1530,3647,1950,824887,2021-04-21T18:05:05.053Z
2021-03-18T00:00:00.000Z,1245,3609,1764,826132,2021-04-21T18:05:05.053Z
2021-03-19T00:00:00.000Z,1084,2557,1578,827216,2021-04-21T18:05:05.053Z
2021-03-20T00:00:00.000Z,349,1465,1388,827565,2021-04-21T18:05:05.053Z
2021-03-21T00:00:00.000Z,674,3501,1326,828239,2021-04-21T18:05:05.053Z
2021-03-22T00:00:00.000Z,979,1696,1224,829218,2021-04-21T18:05:05.053Z
2021-03-23T00:00:00.000Z,688,742,1060,829906,2021-04-21T18:05:05.053Z
2021-03-24T00:00:00.000Z,478,2257,935,830384,2021-04-21T18:05:05.053Z
2021-03-25T00:00:00.000Z,842,2112,785,831226,2021-04-21T18:05:05.053Z
2021-03-26T00:00:00.000Z,520,1496,727,831746,2021-04-21T18:05:05.053Z
2021-03-27T00:00:00.000Z,231,860,647,831977,2021-04-21T18:05:05.053Z
2021-03-28T00:00:00.000Z,129,885,630,832106,2021-04-21T18:05:05.053Z
2021-03-29T00:00:00.000Z,363,1472,552,832469,2021-04-21T18:05:05.053Z
2021-03-30T00:00:00.000Z,443,830,464,832912,2021-04-21T18:05:05.053Z
2021-03-31T00:00:00.000Z,492,1085,429,833404,2021-04-21T18:05:05.053Z
2021-04-01T00:00:00.000Z,334,1072,431,833738,2021-04-21T18:05:05.053Z
2021-04-02T00:00:00.000Z,418,645,358,834156,2021-04-21T18:05:05.053Z
2021-04-03T00:00:00.000Z,124,468,344,834280,2021-04-21T18:05:05.053Z
2021-04-04T00:00:00.000Z,196,1069,329,834476,2021-04-21T18:05:05.053Z
2021-04-05T00:00:00.000Z,380,515,338,834856,2021-04-21T18:05:05.053Z
2021-04-06T00:00:00.000Z,305,503,341,835161,2021-04-21T18:05:05.053Z
2021-04-07T00:00:00.000Z,276,429,321,835437,2021-04-21T18:05:05.053Z
2021-04-08T00:00:00.000Z,212,640,290,835649,2021-04-21T18:05:05.053Z
2021-04-09T00:00:00.000Z,223,588,273,835872,2021-04-21T18:05:05.053Z
2021-04-10T00:00:00.000Z,86,389,245,835958,2021-04-21T18:05:05.053Z
2021-04-11T00:00:00.000Z,139,785,239,836097,2021-04-21T18:05:05.053Z
2021-04-12T00:00:00.000Z,221,366,231,836318,2021-04-21T18:05:05.053Z
2021-04-13T00:00:00.000Z,200,387,208,836518,2021-04-21T18:05:05.053Z
2021-04-14T00:00:00.000Z,197,492,193,836715,2021-04-21T18:05:05.053Z
2021-04-15T00:00:00.000Z,95,265,182,836810,2021-04-21T18:05:05.053Z
2021-04-16T00:00:00.000Z,108,368,165,836918,2021-04-21T18:05:05.053Z
2021-04-17T00:00:00.000Z,83,218,149,837001,2021-04-21T18:05:05.053Z
2021-04-18T00:00:00.000Z,141,554,149,837142,2021-04-21T18:05:05.053Z
2021-04-19T00:00:00.000Z,128,203,149,837270,2021-04-21T18:05:05.053Z
2021-04-20T00:00:00.000Z,148,230,136,837418,2021-04-21T18:05:05.053Z
2021-04-21T00:00:00.000Z,74,226,128,837492,2021-04-21T18:05:05.053Z
