section,male,female,lastUpdate,date
0,16818,16117,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
10,38473,27349,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
20,32460,29306,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
30,21601,21198,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
40,18851,19809,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
50,14582,15027,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
60,10633,9372,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
70,5196,4719,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
80,2255,2813,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
90,532,1224,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
