section,male,female,lastUpdate,date
0,0,0,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
10,1,0,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
20,1,4,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
30,5,2,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
40,24,5,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
50,35,23,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
60,87,32,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
70,80,44,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
80,34,44,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
90,10,16,2020-10-28T03:39:55.760Z,2020-10-28T03:39:55.760Z
