city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,77067,12895,9703,81853,138,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
בני ברק,32051,3280,2514,18392,163,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
מודיעין עילית,14941,2435,2083,11669,316,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
בית שמש,11478,1925,1583,11117,152,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
תל אביב - יפו,15423,1900,1250,41928,42,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
חיפה,10317,1816,1358,27983,66,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
פתח תקווה,11694,1786,1310,25558,73,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
אשדוד,16386,1577,1157,17716,70,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
ביתר עילית,8374,1372,1162,4571,223,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
אלעד,7351,1109,916,5241,233,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
נתניה,9508,1023,760,16425,47,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
חולון,8219,983,694,14601,53,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
נצרת,5593,982,649,4939,125,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
באר שבע,8316,917,642,18493,47,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
ראשון לציון,7814,892,591,17929,37,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
רמת גן,4470,755,514,14551,51,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
רחובות,6296,755,551,13396,54,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
אשקלון,5898,643,468,10559,45,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
רמלה,4713,597,445,7033,79,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
בת ים,5233,579,405,9413,45,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
לוד,4381,513,348,6222,67,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
קרית גת,3409,471,338,4713,82,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
צפת,2003,448,342,3127,125,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
שפרעם,2827,443,304,2928,107,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
טמרה,2795,432,302,2472,126,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
ראש העין,2934,404,289,7424,68,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
מודיעין-מכבים-רעות,2958,387,247,8830,44,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
סח'נין,3172,374,313,3038,114,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
קרית אתא,2339,370,296,6241,64,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
טבריה,2691,353,266,4183,79,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
כפר סבא,2528,351,265,10529,36,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
נוף הגליל,1667,348,236,5027,79,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
עפולה,2206,338,258,5285,63,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
ערד,1704,338,262,3679,125,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
אום אל-פחם,4150,336,280,1964,60,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
חדרה,3883,330,227,6163,35,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
