section,male,female,lastUpdate,date
0,0,0,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
10,1,0,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
20,3,2,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
30,11,6,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
40,23,11,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
50,62,34,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
60,126,42,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
70,127,54,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
80,72,61,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
90,12,29,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
