section,male,female,lastUpdate,date
0,,1,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
10,,3,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
20,1.0,3,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
30,8.0,2,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
40,16.0,9,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
50,63.0,36,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
60,187.0,83,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
70,364.0,186,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
80,423.0,338,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
90,196.0,288,2020-10-18T07:09:23.643Z,2020-10-18T07:09:23.643Z
