section,male,female,lastUpdate,date
0,0,0,2020-11-09T07:28:49.713Z,2020-11-09T07:28:49.713Z
10,2,1,2020-11-09T07:28:49.713Z,2020-11-09T07:28:49.713Z
20,1,2,2020-11-09T07:28:49.713Z,2020-11-09T07:28:49.713Z
30,1,2,2020-11-09T07:28:49.713Z,2020-11-09T07:28:49.713Z
40,14,11,2020-11-09T07:28:49.713Z,2020-11-09T07:28:49.713Z
50,35,20,2020-11-09T07:28:49.713Z,2020-11-09T07:28:49.713Z
60,59,27,2020-11-09T07:28:49.713Z,2020-11-09T07:28:49.713Z
70,49,45,2020-11-09T07:28:49.713Z,2020-11-09T07:28:49.713Z
80,23,23,2020-11-09T07:28:49.713Z,2020-11-09T07:28:49.713Z
90,6,12,2020-11-09T07:28:49.713Z,2020-11-09T07:28:49.713Z
