section,male,female,lastUpdate,date
0,1,2,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
10,2,2,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
20,6,9,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
30,14,10,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
40,29,29,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
50,147,72,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
60,419,179,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
70,746,369,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
80,834,675,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
90,385,524,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
