name,amount,lastUpdate,date
hard,1174,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
moderate,294,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
critical,420,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
breath,325,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
name,amount,lastUpdate,date
hard,1174,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
moderate,294,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
critical,420,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
breath,325,2021-01-25T15:19:21.960Z,2021-01-25T15:19:21.960Z
