section,male,female,lastUpdate,date
0,,1,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
10,1.0,2,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
20,1.0,5,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
30,11.0,7,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
40,20.0,12,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
50,94.0,52,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
60,257.0,108,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
70,473.0,231,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
80,532.0,437,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
90,234.0,361,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
