section,male,female,lastUpdate,date
0,17932,17180,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
10,40026,29025,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
20,34390,31551,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
30,23093,23007,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
40,20219,21493,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
50,15723,16345,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
60,11453,10221,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
70,5673,5181,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
80,2401,3043,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
90,575,1324,2020-11-27T12:25:25.210Z,2020-11-27T12:25:25.210Z
