age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,25841,2854,1505185,1.7,0.2,2021-01-21T08:35:56.320Z
20-29,171711,24132,1277634,13.4,1.9,2021-01-21T08:35:56.320Z
30-39,206312,39678,1186386,17.4,3.3,2021-01-21T08:35:56.320Z
40-49,363135,58360,1080768,33.6,5.4,2021-01-21T08:35:56.320Z
50-59,448339,71021,832687,53.8,8.5,2021-01-21T08:35:56.320Z
60-69,518783,213352,735380,70.5,29.0,2021-01-21T08:35:56.320Z
70-79,407395,193199,462148,88.2,41.8,2021-01-21T08:35:56.320Z
80-89,180605,75388,222547,81.2,33.9,2021-01-21T08:35:56.320Z
90+,42287,16454,50589,83.6,32.5,2021-01-21T08:35:56.320Z
