section,male,female,lastUpdate,date
0,18471,17635,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
10,40812,29862,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
20,35271,32646,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
30,23806,23903,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
40,20865,22232,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
50,16225,16990,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
60,11881,10648,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
70,5910,5427,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
80,2488,3160,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
90,598,1369,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
