section,male,female,lastUpdate,date
0,1,1,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
10,1,2,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
20,1,5,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
30,12,7,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
40,21,11,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
50,100,56,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
60,266,111,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
70,485,244,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
80,541,449,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
90,240,362,2020-12-06T07:54:34.380Z,2020-12-06T07:54:34.380Z
