section,male,female,lastUpdate,date
0,14942,14361,2020-10-07T19:20:37.117Z,2020-10-07T19:20:37.117Z
10,35458,24468,2020-10-07T19:20:37.117Z,2020-10-07T19:20:37.117Z
20,29379,26382,2020-10-07T19:20:37.117Z,2020-10-07T19:20:37.117Z
30,19694,19151,2020-10-07T19:20:37.117Z,2020-10-07T19:20:37.117Z
40,17152,18017,2020-10-07T19:20:37.117Z,2020-10-07T19:20:37.117Z
50,13226,13562,2020-10-07T19:20:37.117Z,2020-10-07T19:20:37.117Z
60,9522,8399,2020-10-07T19:20:37.117Z,2020-10-07T19:20:37.117Z
70,4565,4123,2020-10-07T19:20:37.117Z,2020-10-07T19:20:37.117Z
80,1940,2396,2020-10-07T19:20:37.117Z,2020-10-07T19:20:37.117Z
90,452,1030,2020-10-07T19:20:37.117Z,2020-10-07T19:20:37.117Z
