section,male,female,lastUpdate,date
0,1,1,2020-12-02T04:48:18.260Z,2020-12-02T04:48:18.260Z
10,1,2,2020-12-02T04:48:18.260Z,2020-12-02T04:48:18.260Z
20,1,5,2020-12-02T04:48:18.260Z,2020-12-02T04:48:18.260Z
30,11,7,2020-12-02T04:48:18.260Z,2020-12-02T04:48:18.260Z
40,21,11,2020-12-02T04:48:18.260Z,2020-12-02T04:48:18.260Z
50,98,55,2020-12-02T04:48:18.260Z,2020-12-02T04:48:18.260Z
60,263,108,2020-12-02T04:48:18.260Z,2020-12-02T04:48:18.260Z
70,478,239,2020-12-02T04:48:18.260Z,2020-12-02T04:48:18.260Z
80,536,441,2020-12-02T04:48:18.260Z,2020-12-02T04:48:18.260Z
90,237,361,2020-12-02T04:48:18.260Z,2020-12-02T04:48:18.260Z
