section,male,female,lastUpdate,date
0,0,0,2020-10-21T19:13:13.693Z,2020-10-21T19:13:13.693Z
10,1,0,2020-10-21T19:13:13.693Z,2020-10-21T19:13:13.693Z
20,1,1,2020-10-21T19:13:13.693Z,2020-10-21T19:13:13.693Z
30,2,1,2020-10-21T19:13:13.693Z,2020-10-21T19:13:13.693Z
40,13,1,2020-10-21T19:13:13.693Z,2020-10-21T19:13:13.693Z
50,31,12,2020-10-21T19:13:13.693Z,2020-10-21T19:13:13.693Z
60,51,16,2020-10-21T19:13:13.693Z,2020-10-21T19:13:13.693Z
70,46,20,2020-10-21T19:13:13.693Z,2020-10-21T19:13:13.693Z
80,17,9,2020-10-21T19:13:13.693Z,2020-10-21T19:13:13.693Z
90,2,5,2020-10-21T19:13:13.693Z,2020-10-21T19:13:13.693Z
