date,amount,recovered,lastUpdate
2020-03-25T00:00:00.000Z,425,12,2020-08-27T07:26:57.270Z
2020-03-26T00:00:00.000Z,520,17,2020-08-27T07:26:57.270Z
2020-03-27T00:00:00.000Z,434,9,2020-08-27T07:26:57.270Z
2020-03-28T00:00:00.000Z,480,23,2020-08-27T07:26:57.270Z
2020-03-29T00:00:00.000Z,532,34,2020-08-27T07:26:57.270Z
2020-03-30T00:00:00.000Z,546,31,2020-08-27T07:26:57.270Z
2020-03-31T00:00:00.000Z,738,61,2020-08-27T07:26:57.270Z
2020-04-01T00:00:00.000Z,708,235,2020-08-27T07:26:57.270Z
2020-04-02T00:00:00.000Z,719,93,2020-08-27T07:26:57.270Z
2020-04-03T00:00:00.000Z,597,93,2020-08-27T07:26:57.270Z
2020-04-04T00:00:00.000Z,427,57,2020-08-27T07:26:57.270Z
2020-04-05T00:00:00.000Z,583,104,2020-08-27T07:26:57.270Z
2020-04-06T00:00:00.000Z,451,103,2020-08-27T07:26:57.270Z
2020-04-07T00:00:00.000Z,378,130,2020-08-27T07:26:57.270Z
2020-04-08T00:00:00.000Z,338,148,2020-08-27T07:26:57.270Z
2020-04-09T00:00:00.000Z,343,110,2020-08-27T07:26:57.270Z
2020-04-10T00:00:00.000Z,359,204,2020-08-27T07:26:57.270Z
2020-04-11T00:00:00.000Z,345,168,2020-08-27T07:26:57.270Z
2020-04-12T00:00:00.000Z,554,344,2020-08-27T07:26:57.270Z
2020-04-13T00:00:00.000Z,438,311,2020-08-27T07:26:57.270Z
2020-04-14T00:00:00.000Z,399,377,2020-08-27T07:26:57.270Z
2020-04-15T00:00:00.000Z,311,301,2020-08-27T07:26:57.270Z
2020-04-16T00:00:00.000Z,296,352,2020-08-27T07:26:57.270Z
2020-04-17T00:00:00.000Z,298,370,2020-08-27T07:26:57.270Z
2020-04-18T00:00:00.000Z,291,378,2020-08-27T07:26:57.270Z
2020-04-19T00:00:00.000Z,277,301,2020-08-27T07:26:57.270Z
2020-04-20T00:00:00.000Z,299,532,2020-08-27T07:26:57.270Z
2020-04-21T00:00:00.000Z,283,444,2020-08-27T07:26:57.270Z
2020-04-22T00:00:00.000Z,226,362,2020-08-27T07:26:57.270Z
2020-04-23T00:00:00.000Z,276,384,2020-08-27T07:26:57.270Z
2020-04-24T00:00:00.000Z,248,507,2020-08-27T07:26:57.270Z
2020-04-25T00:00:00.000Z,159,433,2020-08-27T07:26:57.270Z
2020-04-26T00:00:00.000Z,83,234,2020-08-27T07:26:57.270Z
2020-04-27T00:00:00.000Z,127,566,2020-08-27T07:26:57.270Z
2020-04-28T00:00:00.000Z,160,501,2020-08-27T07:26:57.270Z
2020-04-29T00:00:00.000Z,82,425,2020-08-27T07:26:57.270Z
2020-04-30T00:00:00.000Z,142,403,2020-08-27T07:26:57.270Z
2020-05-01T00:00:00.000Z,117,647,2020-08-27T07:26:57.270Z
2020-05-02T00:00:00.000Z,57,267,2020-08-27T07:26:57.270Z
2020-05-03T00:00:00.000Z,27,150,2020-08-27T07:26:57.270Z
2020-05-04T00:00:00.000Z,53,362,2020-08-27T07:26:57.270Z
2020-05-05T00:00:00.000Z,32,355,2020-08-27T07:26:57.270Z
2020-05-06T00:00:00.000Z,65,211,2020-08-27T07:26:57.270Z
2020-05-07T00:00:00.000Z,61,265,2020-08-27T07:26:57.270Z
2020-05-08T00:00:00.000Z,33,302,2020-08-27T07:26:57.270Z
2020-05-09T00:00:00.000Z,19,109,2020-08-27T07:26:57.270Z
2020-05-10T00:00:00.000Z,29,124,2020-08-27T07:26:57.270Z
2020-05-11T00:00:00.000Z,39,448,2020-08-27T07:26:57.270Z
2020-05-12T00:00:00.000Z,23,207,2020-08-27T07:26:57.270Z
2020-05-13T00:00:00.000Z,37,184,2020-08-27T07:26:57.270Z
2020-05-14T00:00:00.000Z,24,251,2020-08-27T07:26:57.270Z
2020-05-15T00:00:00.000Z,12,235,2020-08-27T07:26:57.270Z
2020-05-16T00:00:00.000Z,5,67,2020-08-27T07:26:57.270Z
2020-05-17T00:00:00.000Z,15,138,2020-08-27T07:26:57.270Z
2020-05-18T00:00:00.000Z,27,296,2020-08-27T07:26:57.270Z
2020-05-19T00:00:00.000Z,22,197,2020-08-27T07:26:57.270Z
2020-05-20T00:00:00.000Z,15,126,2020-08-27T07:26:57.270Z
2020-05-21T00:00:00.000Z,16,211,2020-08-27T07:26:57.270Z
2020-05-22T00:00:00.000Z,20,171,2020-08-27T07:26:57.270Z
2020-05-23T00:00:00.000Z,4,37,2020-08-27T07:26:57.270Z
2020-05-24T00:00:00.000Z,13,118,2020-08-27T07:26:57.270Z
2020-05-25T00:00:00.000Z,22,186,2020-08-27T07:26:57.270Z
2020-05-26T00:00:00.000Z,50,95,2020-08-27T07:26:57.270Z
2020-05-27T00:00:00.000Z,40,103,2020-08-27T07:26:57.270Z
2020-05-28T00:00:00.000Z,77,151,2020-08-27T07:26:57.270Z
2020-05-29T00:00:00.000Z,113,41,2020-08-27T07:26:57.270Z
2020-05-30T00:00:00.000Z,28,35,2020-08-27T07:26:57.270Z
2020-05-31T00:00:00.000Z,88,60,2020-08-27T07:26:57.270Z
2020-06-01T00:00:00.000Z,100,111,2020-08-27T07:26:57.270Z
2020-06-02T00:00:00.000Z,121,51,2020-08-27T07:26:57.270Z
2020-06-03T00:00:00.000Z,96,40,2020-08-27T07:26:57.270Z
2020-06-04T00:00:00.000Z,142,67,2020-08-27T07:26:57.270Z
2020-06-05T00:00:00.000Z,124,38,2020-08-27T07:26:57.270Z
2020-06-06T00:00:00.000Z,78,41,2020-08-27T07:26:57.270Z
2020-06-07T00:00:00.000Z,140,55,2020-08-27T07:26:57.270Z
2020-06-08T00:00:00.000Z,179,43,2020-08-27T07:26:57.270Z
2020-06-09T00:00:00.000Z,172,47,2020-08-27T07:26:57.270Z
2020-06-10T00:00:00.000Z,239,76,2020-08-27T07:26:57.270Z
2020-06-11T00:00:00.000Z,191,81,2020-08-27T07:26:57.270Z
2020-06-12T00:00:00.000Z,183,70,2020-08-27T07:26:57.270Z
2020-06-13T00:00:00.000Z,150,51,2020-08-27T07:26:57.270Z
2020-06-14T00:00:00.000Z,136,40,2020-08-27T07:26:57.270Z
2020-06-15T00:00:00.000Z,198,70,2020-08-27T07:26:57.270Z
2020-06-16T00:00:00.000Z,298,38,2020-08-27T07:26:57.270Z
2020-06-17T00:00:00.000Z,270,53,2020-08-27T07:26:57.270Z
2020-06-18T00:00:00.000Z,302,74,2020-08-27T07:26:57.270Z
2020-06-19T00:00:00.000Z,308,67,2020-08-27T07:26:57.270Z
2020-06-20T00:00:00.000Z,157,58,2020-08-27T07:26:57.270Z
2020-06-21T00:00:00.000Z,172,43,2020-08-27T07:26:57.270Z
2020-06-22T00:00:00.000Z,346,89,2020-08-27T07:26:57.270Z
2020-06-23T00:00:00.000Z,448,115,2020-08-27T07:26:57.270Z
2020-06-24T00:00:00.000Z,485,51,2020-08-27T07:26:57.270Z
2020-06-25T00:00:00.000Z,513,119,2020-08-27T07:26:57.270Z
2020-06-26T00:00:00.000Z,464,121,2020-08-27T07:26:57.270Z
2020-06-27T00:00:00.000Z,401,87,2020-08-27T07:26:57.270Z
2020-06-28T00:00:00.000Z,381,86,2020-08-27T07:26:57.270Z
2020-06-29T00:00:00.000Z,752,180,2020-08-27T07:26:57.270Z
2020-06-30T00:00:00.000Z,780,114,2020-08-27T07:26:57.270Z
2020-07-01T00:00:00.000Z,967,95,2020-08-27T07:26:57.270Z
2020-07-02T00:00:00.000Z,1145,122,2020-08-27T07:26:57.270Z
2020-07-03T00:00:00.000Z,946,117,2020-08-27T07:26:57.270Z
2020-07-04T00:00:00.000Z,821,134,2020-08-27T07:26:57.270Z
2020-07-05T00:00:00.000Z,839,138,2020-08-27T07:26:57.270Z
2020-07-06T00:00:00.000Z,1138,148,2020-08-27T07:26:57.270Z
2020-07-07T00:00:00.000Z,1385,149,2020-08-27T07:26:57.270Z
2020-07-08T00:00:00.000Z,1321,112,2020-08-27T07:26:57.270Z
2020-07-09T00:00:00.000Z,1521,172,2020-08-27T07:26:57.270Z
2020-07-10T00:00:00.000Z,1412,188,2020-08-27T07:26:57.270Z
2020-07-11T00:00:00.000Z,1161,196,2020-08-27T07:26:57.270Z
2020-07-12T00:00:00.000Z,1246,253,2020-08-27T07:26:57.270Z
2020-07-13T00:00:00.000Z,1715,320,2020-08-27T07:26:57.270Z
2020-07-14T00:00:00.000Z,1602,283,2020-08-27T07:26:57.270Z
2020-07-15T00:00:00.000Z,1878,349,2020-08-27T07:26:57.270Z
2020-07-16T00:00:00.000Z,1931,454,2020-08-27T07:26:57.270Z
2020-07-17T00:00:00.000Z,1601,456,2020-08-27T07:26:57.270Z
2020-07-18T00:00:00.000Z,1442,523,2020-08-27T07:26:57.270Z
2020-07-19T00:00:00.000Z,1016,370,2020-08-27T07:26:57.270Z
2020-07-20T00:00:00.000Z,1896,582,2020-08-27T07:26:57.270Z
2020-07-21T00:00:00.000Z,2002,607,2020-08-27T07:26:57.270Z
2020-07-22T00:00:00.000Z,2042,3220,2020-08-27T07:26:57.270Z
2020-07-23T00:00:00.000Z,1987,6693,2020-08-27T07:26:57.270Z
2020-07-24T00:00:00.000Z,1832,1894,2020-08-27T07:26:57.270Z
2020-07-25T00:00:00.000Z,1113,661,2020-08-27T07:26:57.270Z
2020-07-26T00:00:00.000Z,1044,2858,2020-08-27T07:26:57.270Z
2020-07-27T00:00:00.000Z,2055,1923,2020-08-27T07:26:57.270Z
2020-07-28T00:00:00.000Z,2129,1723,2020-08-27T07:26:57.270Z
2020-07-29T00:00:00.000Z,1962,1514,2020-08-27T07:26:57.270Z
2020-07-30T00:00:00.000Z,1790,1825,2020-08-27T07:26:57.270Z
2020-07-31T00:00:00.000Z,1355,1428,2020-08-27T07:26:57.270Z
2020-08-01T00:00:00.000Z,628,591,2020-08-27T07:26:57.270Z
2020-08-02T00:00:00.000Z,713,2667,2020-08-27T07:26:57.270Z
2020-08-03T00:00:00.000Z,1803,1955,2020-08-27T07:26:57.270Z
2020-08-04T00:00:00.000Z,1724,1843,2020-08-27T07:26:57.270Z
2020-08-05T00:00:00.000Z,1691,1618,2020-08-27T07:26:57.270Z
2020-08-06T00:00:00.000Z,1677,1973,2020-08-27T07:26:57.270Z
2020-08-07T00:00:00.000Z,1753,1378,2020-08-27T07:26:57.270Z
2020-08-08T00:00:00.000Z,762,687,2020-08-27T07:26:57.270Z
2020-08-09T00:00:00.000Z,923,2423,2020-08-27T07:26:57.270Z
2020-08-10T00:00:00.000Z,1695,1431,2020-08-27T07:26:57.270Z
2020-08-11T00:00:00.000Z,1818,1063,2020-08-27T07:26:57.270Z
2020-08-12T00:00:00.000Z,1621,1210,2020-08-27T07:26:57.270Z
2020-08-13T00:00:00.000Z,1644,1419,2020-08-27T07:26:57.270Z
2020-08-14T00:00:00.000Z,1394,1082,2020-08-27T07:26:57.270Z
2020-08-15T00:00:00.000Z,775,659,2020-08-27T07:26:57.270Z
2020-08-16T00:00:00.000Z,1046,2234,2020-08-27T07:26:57.270Z
2020-08-17T00:00:00.000Z,1657,1318,2020-08-27T07:26:57.270Z
2020-08-18T00:00:00.000Z,1648,1397,2020-08-27T07:26:57.270Z
2020-08-19T00:00:00.000Z,1645,1568,2020-08-27T07:26:57.270Z
2020-08-20T00:00:00.000Z,1497,1464,2020-08-27T07:26:57.270Z
2020-08-21T00:00:00.000Z,1488,1656,2020-08-27T07:26:57.270Z
2020-08-22T00:00:00.000Z,718,831,2020-08-27T07:26:57.270Z
2020-08-23T00:00:00.000Z,963,2267,2020-08-27T07:26:57.270Z
2020-08-24T00:00:00.000Z,1887,1550,2020-08-27T07:26:57.270Z
2020-08-25T00:00:00.000Z,1952,2779,2020-08-27T07:26:57.270Z
2020-08-26T00:00:00.000Z,1937,752,2020-08-27T07:26:57.270Z
2020-08-27T00:00:00.000Z,263,155,2020-08-27T07:26:57.270Z
