section,male,female,lastUpdate,date
0,1,1,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
10,0,0,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
20,1,3,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
30,3,8,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
40,19,13,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
50,48,10,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
60,66,28,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
70,44,35,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
80,20,19,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
90,3,6,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
