age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,42138,6274,1505185,2.8,0.4,2021-01-24T20:15:06.353Z
20-29,203155,46129,1277634,15.9,3.6,2021-01-24T20:15:06.353Z
30-39,240737,67088,1186386,20.3,5.7,2021-01-24T20:15:06.353Z
40-49,434109,102647,1080768,40.2,9.5,2021-01-24T20:15:06.353Z
50-59,479966,137861,832687,57.6,16.6,2021-01-24T20:15:06.353Z
60-69,530163,310745,735380,72.1,42.3,2021-01-24T20:15:06.353Z
70-79,413256,270790,462148,89.4,58.6,2021-01-24T20:15:06.353Z
80-89,183492,112854,222547,82.5,50.7,2021-01-24T20:15:06.353Z
90+,42951,26349,50589,84.9,52.1,2021-01-24T20:15:06.353Z
