city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,98413,12676,8956,64157,136,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
בני ברק,39065,4440,3104,17537,221,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
מודיעין עילית,19600,2572,2024,10503,334,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
פתח תקווה,14812,2166,1429,19243,88,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
בית שמש,15158,2120,1665,9518,167,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
תל אביב - יפו,17903,1883,1098,25346,41,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
אשדוד,18947,1591,1113,15809,70,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
חיפה,12273,1299,740,16008,48,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
נתניה,11159,1157,689,12926,53,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
ראשון לציון,9443,1141,710,14609,47,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
ביתר עילית,10697,1126,925,3924,183,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
חולון,9684,1071,673,10752,57,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
אלעד,9318,1070,829,3985,225,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
באר שבע,9733,1023,643,13161,52,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
נצרת,6871,882,461,3387,112,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
רמלה,5891,881,571,5630,116,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
לוד,5615,854,651,5573,112,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
רחובות,7597,816,581,8901,59,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
אשקלון,7053,807,558,9191,57,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
רמת גן,5453,765,454,9211,52,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
בת ים,6103,705,376,7073,54,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
קרית גת,4421,625,440,4844,109,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
צפת,2836,587,453,2433,163,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
ראש העין,3675,474,329,5159,80,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
נתיבות,4180,471,354,2524,122,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
מודיעין-מכבים-רעות,3596,452,285,6173,52,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
גבעת זאב,2790,440,356,1913,231,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
חדרה,4517,431,285,5337,45,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
מעלה אדומים,2661,422,327,4093,113,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
קרית אתא,2930,395,279,3871,68,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
אור יהודה,2867,381,281,2675,110,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
הרצליה,3012,364,213,5571,39,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
יבנה,2909,356,223,3298,77,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
רעננה,2945,354,189,4842,47,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
שפרעם,3317,349,213,1906,85,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
רכסים,2407,332,266,1169,268,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
כפר סבא,2962,317,156,6310,32,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
כוכב יעקב,1475,309,231,1109,346,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
טבריה,3132,308,197,2880,69,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
סח'נין,3683,305,213,1672,93,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
עפולה,2654,302,207,3547,56,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
עכו,2773,295,181,3074,58,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
אופקים,2449,287,215,2325,90,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
נהריה,2392,280,176,3486,47,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
קרית מלאכי,2399,279,226,1853,114,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
טמרה,3281,268,187,1417,78,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
נוף הגליל,1996,238,132,2556,54,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
דאלית אל-כרמל,1838,232,187,1084,135,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
הוד השרון,1868,228,133,3321,38,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
קרית ים,1634,222,125,2560,57,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
קרית אונו,1245,220,131,2635,59,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
קרית מוצקין,1674,218,141,2778,50,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
יהוד,1416,216,133,2042,74,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
בית ג'ן,1367,213,151,1077,179,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
נס ציונה,1645,211,143,2965,46,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
טייבה,3182,205,136,1533,47,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
גבעתיים,1488,201,117,3153,36,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
מבשרת ציון,1401,191,109,1810,83,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
כרמיאל,1857,189,136,2669,41,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
עין מאהל,1305,189,118,589,139,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
אבו גוש,864,187,106,925,235,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
קרית יערים,1147,178,124,871,284,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
אום אל-פחם,4471,178,116,1394,32,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
באר יעקב,1506,176,123,1796,68,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
שדרות,1662,173,119,1546,64,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
חצור הגלילית,985,168,124,845,171,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
מגדל העמק,1467,167,126,1776,64,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
קרית ביאליק,1632,166,102,2234,42,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
גבעת שמואל,1275,162,113,1885,65,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
דימונה,1469,156,95,2100,44,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
אור עקיבא,1138,155,96,1305,79,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
רמת השרון,1420,155,88,2828,34,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
ירכא,1650,154,104,751,99,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
טירה,2201,153,110,1084,58,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
כפר מנדא,1452,144,92,504,71,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
טירת כרמל,913,141,93,1381,61,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
זכרון יעקב,892,139,101,1274,62,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
דייר חנא,1026,138,86,755,130,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
אילת,1384,132,94,2620,23,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
כפר כנא,1871,130,83,786,57,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
יפיע,1584,130,81,623,67,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
ירוחם,719,129,97,1127,123,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
מגאר,1393,126,64,1063,55,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
גני תקווה,898,126,81,1372,63,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
גן יבנה,1170,122,82,1534,54,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
