section,male,female,lastUpdate,date
0,37098,35261,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
10,67062,56893,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
20,56240,56220,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
30,40365,42494,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
40,35061,38520,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
50,26975,28680,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
60,19493,18338,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
70,9719,9281,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
80,4204,5604,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
90,1102,2371,2021-01-24T20:15:06.353Z,2021-01-24T20:15:06.353Z
