section,male,female,lastUpdate,date
0,17992,17221,2020-11-29T04:46:21.503Z,2020-11-29T04:46:21.503Z
10,40078,29101,2020-11-29T04:46:21.503Z,2020-11-29T04:46:21.503Z
20,34520,31672,2020-11-29T04:46:21.503Z,2020-11-29T04:46:21.503Z
30,23187,23114,2020-11-29T04:46:21.503Z,2020-11-29T04:46:21.503Z
40,20288,21574,2020-11-29T04:46:21.503Z,2020-11-29T04:46:21.503Z
50,15780,16435,2020-11-29T04:46:21.503Z,2020-11-29T04:46:21.503Z
60,11511,10272,2020-11-29T04:46:21.503Z,2020-11-29T04:46:21.503Z
70,5698,5210,2020-11-29T04:46:21.503Z,2020-11-29T04:46:21.503Z
80,2409,3059,2020-11-29T04:46:21.503Z,2020-11-29T04:46:21.503Z
90,578,1328,2020-11-29T04:46:21.503Z,2020-11-29T04:46:21.503Z
