amount,lastUpdate
0,2020-11-27T07:36:04.960Z
0,2020-11-27T07:36:04.960Z
0,2020-11-27T07:36:04.960Z
1,2020-11-27T07:36:04.960Z
2,2020-11-27T07:36:04.960Z
3,2020-11-27T07:36:04.960Z
5,2020-11-27T07:36:04.960Z
5,2020-11-27T07:36:04.960Z
6,2020-11-27T07:36:04.960Z
7,2020-11-27T07:36:04.960Z
7,2020-11-27T07:36:04.960Z
7,2020-11-27T07:36:04.960Z
6,2020-11-27T07:36:04.960Z
9,2020-11-27T07:36:04.960Z
11,2020-11-27T07:36:04.960Z
12,2020-11-27T07:36:04.960Z
16,2020-11-27T07:36:04.960Z
21,2020-11-27T07:36:04.960Z
23,2020-11-27T07:36:04.960Z
27,2020-11-27T07:36:04.960Z
38,2020-11-27T07:36:04.960Z
44,2020-11-27T07:36:04.960Z
48,2020-11-27T07:36:04.960Z
52,2020-11-27T07:36:04.960Z
56,2020-11-27T07:36:04.960Z
66,2020-11-27T07:36:04.960Z
70,2020-11-27T07:36:04.960Z
80,2020-11-27T07:36:04.960Z
89,2020-11-27T07:36:04.960Z
98,2020-11-27T07:36:04.960Z
111,2020-11-27T07:36:04.960Z
113,2020-11-27T07:36:04.960Z
131,2020-11-27T07:36:04.960Z
140,2020-11-27T07:36:04.960Z
135,2020-11-27T07:36:04.960Z
147,2020-11-27T07:36:04.960Z
160,2020-11-27T07:36:04.960Z
166,2020-11-27T07:36:04.960Z
166,2020-11-27T07:36:04.960Z
170,2020-11-27T07:36:04.960Z
182,2020-11-27T07:36:04.960Z
177,2020-11-27T07:36:04.960Z
192,2020-11-27T07:36:04.960Z
178,2020-11-27T07:36:04.960Z
179,2020-11-27T07:36:04.960Z
181,2020-11-27T07:36:04.960Z
165,2020-11-27T07:36:04.960Z
174,2020-11-27T07:36:04.960Z
157,2020-11-27T07:36:04.960Z
154,2020-11-27T07:36:04.960Z
145,2020-11-27T07:36:04.960Z
149,2020-11-27T07:36:04.960Z
146,2020-11-27T07:36:04.960Z
144,2020-11-27T07:36:04.960Z
136,2020-11-27T07:36:04.960Z
142,2020-11-27T07:36:04.960Z
132,2020-11-27T07:36:04.960Z
127,2020-11-27T07:36:04.960Z
122,2020-11-27T07:36:04.960Z
112,2020-11-27T07:36:04.960Z
109,2020-11-27T07:36:04.960Z
111,2020-11-27T07:36:04.960Z
101,2020-11-27T07:36:04.960Z
97,2020-11-27T07:36:04.960Z
91,2020-11-27T07:36:04.960Z
88,2020-11-27T07:36:04.960Z
84,2020-11-27T07:36:04.960Z
78,2020-11-27T07:36:04.960Z
78,2020-11-27T07:36:04.960Z
74,2020-11-27T07:36:04.960Z
69,2020-11-27T07:36:04.960Z
65,2020-11-27T07:36:04.960Z
61,2020-11-27T07:36:04.960Z
61,2020-11-27T07:36:04.960Z
61,2020-11-27T07:36:04.960Z
60,2020-11-27T07:36:04.960Z
55,2020-11-27T07:36:04.960Z
52,2020-11-27T07:36:04.960Z
51,2020-11-27T07:36:04.960Z
46,2020-11-27T07:36:04.960Z
47,2020-11-27T07:36:04.960Z
46,2020-11-27T07:36:04.960Z
46,2020-11-27T07:36:04.960Z
43,2020-11-27T07:36:04.960Z
41,2020-11-27T07:36:04.960Z
36,2020-11-27T07:36:04.960Z
40,2020-11-27T07:36:04.960Z
36,2020-11-27T07:36:04.960Z
39,2020-11-27T07:36:04.960Z
35,2020-11-27T07:36:04.960Z
35,2020-11-27T07:36:04.960Z
32,2020-11-27T07:36:04.960Z
29,2020-11-27T07:36:04.960Z
28,2020-11-27T07:36:04.960Z
30,2020-11-27T07:36:04.960Z
29,2020-11-27T07:36:04.960Z
29,2020-11-27T07:36:04.960Z
29,2020-11-27T07:36:04.960Z
30,2020-11-27T07:36:04.960Z
31,2020-11-27T07:36:04.960Z
32,2020-11-27T07:36:04.960Z
35,2020-11-27T07:36:04.960Z
35,2020-11-27T07:36:04.960Z
35,2020-11-27T07:36:04.960Z
31,2020-11-27T07:36:04.960Z
36,2020-11-27T07:36:04.960Z
38,2020-11-27T07:36:04.960Z
36,2020-11-27T07:36:04.960Z
40,2020-11-27T07:36:04.960Z
39,2020-11-27T07:36:04.960Z
41,2020-11-27T07:36:04.960Z
45,2020-11-27T07:36:04.960Z
43,2020-11-27T07:36:04.960Z
40,2020-11-27T07:36:04.960Z
45,2020-11-27T07:36:04.960Z
44,2020-11-27T07:36:04.960Z
45,2020-11-27T07:36:04.960Z
40,2020-11-27T07:36:04.960Z
39,2020-11-27T07:36:04.960Z
44,2020-11-27T07:36:04.960Z
56,2020-11-27T07:36:04.960Z
59,2020-11-27T07:36:04.960Z
72,2020-11-27T07:36:04.960Z
83,2020-11-27T07:36:04.960Z
85,2020-11-27T07:36:04.960Z
94,2020-11-27T07:36:04.960Z
90,2020-11-27T07:36:04.960Z
94,2020-11-27T07:36:04.960Z
113,2020-11-27T07:36:04.960Z
126,2020-11-27T07:36:04.960Z
130,2020-11-27T07:36:04.960Z
136,2020-11-27T07:36:04.960Z
151,2020-11-27T07:36:04.960Z
184,2020-11-27T07:36:04.960Z
190,2020-11-27T07:36:04.960Z
209,2020-11-27T07:36:04.960Z
209,2020-11-27T07:36:04.960Z
219,2020-11-27T07:36:04.960Z
234,2020-11-27T07:36:04.960Z
271,2020-11-27T07:36:04.960Z
265,2020-11-27T07:36:04.960Z
257,2020-11-27T07:36:04.960Z
285,2020-11-27T07:36:04.960Z
310,2020-11-27T07:36:04.960Z
329,2020-11-27T07:36:04.960Z
322,2020-11-27T07:36:04.960Z
312,2020-11-27T07:36:04.960Z
317,2020-11-27T07:36:04.960Z
323,2020-11-27T07:36:04.960Z
336,2020-11-27T07:36:04.960Z
319,2020-11-27T07:36:04.960Z
318,2020-11-27T07:36:04.960Z
338,2020-11-27T07:36:04.960Z
350,2020-11-27T07:36:04.960Z
329,2020-11-27T07:36:04.960Z
342,2020-11-27T07:36:04.960Z
355,2020-11-27T07:36:04.960Z
357,2020-11-27T07:36:04.960Z
367,2020-11-27T07:36:04.960Z
387,2020-11-27T07:36:04.960Z
387,2020-11-27T07:36:04.960Z
391,2020-11-27T07:36:04.960Z
373,2020-11-27T07:36:04.960Z
371,2020-11-27T07:36:04.960Z
371,2020-11-27T07:36:04.960Z
370,2020-11-27T07:36:04.960Z
383,2020-11-27T07:36:04.960Z
374,2020-11-27T07:36:04.960Z
392,2020-11-27T07:36:04.960Z
398,2020-11-27T07:36:04.960Z
383,2020-11-27T07:36:04.960Z
394,2020-11-27T07:36:04.960Z
401,2020-11-27T07:36:04.960Z
403,2020-11-27T07:36:04.960Z
406,2020-11-27T07:36:04.960Z
425,2020-11-27T07:36:04.960Z
427,2020-11-27T07:36:04.960Z
418,2020-11-27T07:36:04.960Z
422,2020-11-27T07:36:04.960Z
417,2020-11-27T07:36:04.960Z
439,2020-11-27T07:36:04.960Z
453,2020-11-27T07:36:04.960Z
434,2020-11-27T07:36:04.960Z
418,2020-11-27T07:36:04.960Z
414,2020-11-27T07:36:04.960Z
401,2020-11-27T07:36:04.960Z
415,2020-11-27T07:36:04.960Z
437,2020-11-27T07:36:04.960Z
456,2020-11-27T07:36:04.960Z
458,2020-11-27T07:36:04.960Z
462,2020-11-27T07:36:04.960Z
482,2020-11-27T07:36:04.960Z
493,2020-11-27T07:36:04.960Z
487,2020-11-27T07:36:04.960Z
516,2020-11-27T07:36:04.960Z
517,2020-11-27T07:36:04.960Z
523,2020-11-27T07:36:04.960Z
515,2020-11-27T07:36:04.960Z
530,2020-11-27T07:36:04.960Z
565,2020-11-27T07:36:04.960Z
586,2020-11-27T07:36:04.960Z
613,2020-11-27T07:36:04.960Z
628,2020-11-27T07:36:04.960Z
652,2020-11-27T07:36:04.960Z
633,2020-11-27T07:36:04.960Z
667,2020-11-27T07:36:04.960Z
662,2020-11-27T07:36:04.960Z
708,2020-11-27T07:36:04.960Z
719,2020-11-27T07:36:04.960Z
735,2020-11-27T07:36:04.960Z
759,2020-11-27T07:36:04.960Z
799,2020-11-27T07:36:04.960Z
820,2020-11-27T07:36:04.960Z
813,2020-11-27T07:36:04.960Z
847,2020-11-27T07:36:04.960Z
842,2020-11-27T07:36:04.960Z
897,2020-11-27T07:36:04.960Z
870,2020-11-27T07:36:04.960Z
853,2020-11-27T07:36:04.960Z
848,2020-11-27T07:36:04.960Z
840,2020-11-27T07:36:04.960Z
