section,male,female,lastUpdate,date
0,59800,56431,2021-03-11T18:54:44.693Z,2021-03-11T18:54:44.693Z
10,90019,81201,2021-03-11T18:54:44.693Z,2021-03-11T18:54:44.693Z
20,75124,78385,2021-03-11T18:54:44.693Z,2021-03-11T18:54:44.693Z
30,54430,58331,2021-03-11T18:54:44.693Z,2021-03-11T18:54:44.693Z
40,45383,50281,2021-03-11T18:54:44.693Z,2021-03-11T18:54:44.693Z
50,33878,36588,2021-03-11T18:54:44.693Z,2021-03-11T18:54:44.693Z
60,23147,22552,2021-03-11T18:54:44.693Z,2021-03-11T18:54:44.693Z
70,11477,11502,2021-03-11T18:54:44.693Z,2021-03-11T18:54:44.693Z
80,5054,6941,2021-03-11T18:54:44.693Z,2021-03-11T18:54:44.693Z
90,1363,2848,2021-03-11T18:54:44.693Z,2021-03-11T18:54:44.693Z
