total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
3263,1006,208,151,367,258,2021-03-11T18:54:44.693Z
100,31,21,15,36,26,2021-03-11T18:54:44.693Z
