section,male,female,lastUpdate,date
0,0,0,2020-11-10T19:45:01.127Z,2020-11-10T19:45:01.127Z
10,1,1,2020-11-10T19:45:01.127Z,2020-11-10T19:45:01.127Z
20,1,2,2020-11-10T19:45:01.127Z,2020-11-10T19:45:01.127Z
30,1,4,2020-11-10T19:45:01.127Z,2020-11-10T19:45:01.127Z
40,15,8,2020-11-10T19:45:01.127Z,2020-11-10T19:45:01.127Z
50,33,16,2020-11-10T19:45:01.127Z,2020-11-10T19:45:01.127Z
60,53,30,2020-11-10T19:45:01.127Z,2020-11-10T19:45:01.127Z
70,43,41,2020-11-10T19:45:01.127Z,2020-11-10T19:45:01.127Z
80,23,19,2020-11-10T19:45:01.127Z,2020-11-10T19:45:01.127Z
90,5,8,2020-11-10T19:45:01.127Z,2020-11-10T19:45:01.127Z
