name,amount,lastUpdate,date
hard,306,2020-11-10T19:45:01.127Z,2020-11-10T19:45:01.127Z
moderate,106,2020-11-10T19:45:01.127Z,2020-11-10T19:45:01.127Z
name,amount,lastUpdate,date
hard,306,2020-11-10T19:45:01.127Z,2020-11-10T19:45:01.127Z
moderate,106,2020-11-10T19:45:01.127Z,2020-11-10T19:45:01.127Z
